# Phi	Z	lower	upper	k	lower	upper	var_S	like/unlike	lower	upper
6.621621621621620601e-02	1.321502610675208356e+00	1.321499275613681634e+00	1.321505957813125409e+00	9.267470927012514181e+00	9.267406101938393093e+00	9.267534288979133450e+00	1.647240479644807672e-08	1.006534271718770635e+00	1.006510125313003101e+00	1.006558127316206530e+00
6.684684684684684408e-02	1.324621954029635118e+00	1.324618685333549983e+00	1.324625253172976969e+00	9.156000795735486975e+00	9.155939520290266032e+00	9.156061186530422447e+00	1.647829671026519626e-08	1.006596470543916100e+00	1.006573100336734861e+00	1.006619651996034426e+00
6.747747747747746827e-02	1.327741297416892285e+00	1.327738099026354091e+00	1.327744552078370166e+00	9.044530665939001679e+00	9.044472127675662776e+00	9.044587862749391860e+00	1.649566120717330247e-08	1.006658669404935980e+00	1.006635983001566759e+00	1.006681175920278726e+00
6.810810810810810634e-02	1.330860640836976749e+00	1.330857470017734245e+00	1.330863877986651067e+00	8.933060537622997899e+00	8.933004688094669632e+00	8.933115037499074873e+00	1.652449823153204844e-08	1.006720868301840488e+00	1.006698767595560318e+00	1.006742662811597189e+00
6.873873873873873053e-02	1.333979984289890508e+00	1.333976822325466438e+00	1.333983221825634446e+00	8.821590410787450764e+00	8.821536624719586328e+00	8.821643026351845052e+00	1.656480772761344581e-08	1.006783067234640949e+00	1.006761657705885993e+00	1.006804362727883762e+00
6.936936936936936859e-02	1.337099327775634228e+00	1.337096192788502336e+00	1.337102533980794039e+00	8.710120285432246590e+00	8.710068596072520819e+00	8.710171046467797495e+00	1.661658964050805769e-08	1.006845266203348688e+00	1.006824392377506427e+00	1.006866083345974383e+00
6.999999999999999278e-02	1.340218671294210351e+00	1.340215533392312697e+00	1.340221891451987002e+00	8.598650161557344518e+00	8.598600199389977661e+00	8.598699009910742319e+00	1.667984391548172014e-08	1.006907465207978358e+00	1.006887116566996587e+00	1.006927737802514100e+00
7.063063063063063085e-02	1.343338014845621320e+00	1.343334841348082342e+00	1.343341241995669844e+00	8.487180039162653955e+00	8.487131615537968798e+00	8.487227335274903695e+00	1.675457049858857896e-08	1.006969664248539953e+00	1.006949699915634877e+00	1.006989679253109671e+00
7.126126126126125504e-02	1.346457358429865137e+00	1.346454144912662354e+00	1.346460630671158176e+00	8.375709918248139374e+00	8.375662484606449354e+00	8.375755908554978646e+00	1.684076933574877338e-08	1.007031863325045684e+00	1.007012167624944388e+00	1.007051721389305321e+00
7.189189189189189311e-02	1.349576702046941135e+00	1.349573431389684330e+00	1.349580041249756723e+00	8.264239798813687088e+00	8.264192746366195053e+00	8.264285103662283305e+00	1.693844037352274331e-08	1.007094062437506432e+00	1.007074493054722186e+00	1.007113723660355120e+00
7.252252252252251730e-02	1.352696045696856419e+00	1.352692747651751626e+00	1.352699433031938181e+00	8.152769680859297097e+00	8.152722782545620106e+00	8.152815181016009660e+00	1.704758355900757695e-08	1.007156261585939294e+00	1.007136944822374591e+00	1.007175804853143619e+00
7.315315315315314149e-02	1.355815389379606328e+00	1.355812023814896738e+00	1.355818817146868138e+00	8.041299564384827292e+00	8.041252588023288794e+00	8.041345644973841189e+00	1.716819883957215088e-08	1.007218460770349822e+00	1.007199171091947232e+00	1.007238019545849905e+00
7.378378378378377955e-02	1.358934733095196190e+00	1.358931271385147799e+00	1.358938240824115518e+00	7.929829449390269680e+00	7.929781896864333213e+00	7.929875845160092140e+00	1.730028616317324876e-08	1.007280659990752003e+00	1.007261218182073481e+00	1.007300439940691295e+00
7.441441441441440374e-02	1.362054076843625117e+00	1.362050533793644158e+00	1.362057658280372729e+00	7.818359335875522120e+00	7.818310904937373351e+00	7.818407415740494137e+00	1.744384547791968007e-08	1.007342859247160938e+00	1.007323322130070586e+00	1.007362718871924079e+00
7.504504504504504181e-02	1.365173420624893330e+00	1.365169769577887937e+00	1.365177106021933318e+00	7.706889223840530434e+00	7.706838706659903337e+00	7.706939027251321406e+00	1.759887673251837871e-08	1.007405058539582399e+00	1.007385329750357661e+00	1.007425075301527029e+00
7.567567567567566600e-02	1.368292764439003273e+00	1.368288985149595405e+00	1.368296567131694452e+00	7.595419113285228896e+00	7.595366538852615257e+00	7.595471167804930701e+00	1.776537987610061890e-08	1.007467257868034594e+00	1.007447140031144439e+00	1.007487558463017407e+00
7.630630630630630407e-02	1.371412108285953613e+00	1.371408223067562382e+00	1.371416042203358554e+00	7.483949004209550004e+00	7.483894489525273919e+00	7.484002930246478336e+00	1.794335485815997996e-08	1.007529457232526848e+00	1.007508947809292676e+00	1.007550251709207645e+00
7.693693693693692826e-02	1.374531452165751455e+00	1.374527447951143566e+00	1.374535504562683697e+00	7.372478896613427146e+00	7.372421530158413283e+00	7.372535400827102237e+00	1.813280162860838949e-08	1.007591656633069377e+00	1.007570728239874480e+00	1.007613063452769131e+00
7.756756756756756632e-02	1.377650796078394357e+00	1.377646652560578611e+00	1.377654964085509803e+00	7.261008790496779497e+00	7.260948561121255196e+00	7.261067920808845777e+00	1.833372013737602267e-08	1.007653856069678389e+00	1.007632473947185137e+00	1.007675805151730053e+00
7.819819819819819051e-02	1.380770140023879655e+00	1.380765831371184804e+00	1.380774436650909376e+00	7.149538685859565312e+00	7.149475389315808727e+00	7.149600671413579356e+00	1.854611033583292137e-08	1.007716055542363653e+00	1.007693980653646904e+00	1.007738682775446204e+00
7.882882882882882858e-02	1.383889484002212678e+00	1.383885043391632541e+00	1.383893912510696822e+00	7.038068582701702880e+00	7.038002598557032030e+00	7.038133552636282708e+00	1.876997217470591841e-08	1.007778255051136718e+00	1.007755434746152590e+00	1.007801435080960983e+00
7.945945945945945277e-02	1.387008828013391204e+00	1.387004244797608532e+00	1.387013416446289504e+00	6.926598481023118481e+00	6.926529513968615603e+00	6.926666604034153352e+00	1.900530560563319452e-08	1.007840454596008017e+00	1.007817072015481097e+00	1.007864219170376829e+00
8.009009009009009084e-02	1.390128172057424782e+00	1.390123443571976480e+00	1.390132913663374215e+00	6.815128380823748167e+00	6.815056411179499563e+00	6.815200073523112856e+00	1.925211058067945455e-08	1.007902654176995538e+00	1.007878640274250781e+00	1.007927120985999681e+00
8.072072072072071502e-02	1.393247516134302977e+00	1.393242661063241350e+00	1.393252413243077026e+00	6.703658282103539534e+00	6.703582650165922807e+00	6.703733292149019363e+00	1.951038705205254526e-08	1.007964853794105275e+00	1.007940177266241966e+00	1.007990214305508614e+00
8.135135135135133921e-02	1.396405892101739266e+00	1.396400937785733154e+00	1.396410886248175665e+00	6.596140679340763313e+00	6.596076184900776518e+00	6.596204888005684275e+00	2.183867988097419086e-08	1.008026382746568528e+00	1.008001119076583851e+00	1.008052440729059196e+00
8.198198198198197728e-02	1.399971533824392544e+00	1.399966761777432511e+00	1.399976345196229710e+00	6.529852703509164691e+00	6.529790642578800153e+00	6.529914094762479415e+00	2.179344542122833149e-08	1.008080744445662535e+00	1.008056039041235197e+00	1.008105877557873287e+00
8.261261261261260147e-02	1.403537175568754902e+00	1.403532556254432517e+00	1.403541839003721536e+00	6.463564729020634836e+00	6.463504975897539140e+00	6.463623968947001863e+00	2.176099969243426897e-08	1.008135106092817646e+00	1.008111121781249508e+00	1.008159266857547642e+00
8.324324324324323954e-02	1.407102817334833000e+00	1.407098360653258551e+00	1.407107311872804356e+00	6.397276755875134668e+00	6.397219337010998430e+00	6.397333811984431406e+00	2.174134253652871035e-08	1.008189467688008545e+00	1.008166391517133498e+00	1.008212595066554140e+00
8.387387387387386373e-02	1.410668459122628615e+00	1.410664141084189138e+00	1.410672838906872784e+00	6.330988784072703268e+00	6.330933321282786963e+00	6.331044062684552998e+00	2.173447379479049269e-08	1.008243829231218802e+00	1.008221539738209049e+00	1.008266200224674281e+00
8.450450450450450179e-02	1.414234100932141969e+00	1.414229916937415954e+00	1.414238341880021732e+00	6.264700813613318431e+00	6.264647204411211590e+00	6.264754137446419513e+00	2.174039330985550239e-08	1.008298190722415333e+00	1.008276628865826918e+00	1.008320007466194657e+00
8.513513513513512598e-02	1.417799742763379944e+00	1.417795710603865889e+00	1.417803914400669107e+00	6.198412844497003249e+00	6.198361195298915938e+00	6.198463816389163661e+00	2.175910092436057547e-08	1.008352552161574822e+00	1.008331627577871981e+00	1.008373824112880790e+00
8.576576576576576405e-02	1.421365384616344985e+00	1.421361442116547025e+00	1.421369450090854025e+00	6.132124876723776374e+00	6.132075100416780167e+00	6.132173907167143945e+00	2.179059648181186183e-08	1.008406913548674400e+00	1.008386539112347435e+00	1.008427475931250150e+00
8.639639639639638824e-02	1.424931026491036423e+00	1.424927161869644410e+00	1.424935033162487263e+00	6.065836910293590734e+00	6.065788670198357657e+00	6.065884312832068304e+00	2.183487982570130371e-08	1.008461274883689640e+00	1.008441386590577249e+00	1.008481392068985238e+00
8.702702702702702631e-02	1.428496668387457813e+00	1.428492841103158772e+00	1.428500634788139934e+00	5.999548945206480965e+00	5.999502015561536616e+00	5.999594943956481075e+00	2.189195080026510737e-08	1.008515636166595675e+00	1.008496048739334627e+00	1.008535495600434428e+00
8.765765765765765050e-02	1.432062310305608266e+00	1.432058519074177028e+00	1.432066240842180260e+00	5.933260981462463057e+00	5.933215018805536367e+00	5.933305973382213772e+00	2.196180925054643680e-08	1.008569997397366524e+00	1.008550672674360049e+00	1.008589635432148413e+00
8.828828828828828856e-02	1.435627952245499772e+00	1.435624207816718734e+00	1.435631859738775606e+00	5.866973019061521022e+00	5.866928086862761127e+00	5.867017055628764410e+00	2.204445502137970204e-08	1.008624358575980429e+00	1.008604974149919897e+00	1.008643888183887061e+00
8.891891891891891275e-02	1.439193594207125448e+00	1.439189894505938483e+00	1.439197487787407859e+00	5.800685058003664629e+00	5.800641023139898600e+00	5.800728494045714001e+00	2.213988795870317576e-08	1.008678719702408522e+00	1.008659390808420708e+00	1.008698361905054686e+00
8.954954954954953694e-02	1.442759236190490624e+00	1.442755517942257981e+00	1.442763125031930160e+00	5.734397098288908090e+00	5.734353721174963781e+00	5.734440256378892542e+00	2.224810790849596025e-08	1.008733080776628155e+00	1.008713677823142252e+00	1.008752818188224376e+00
9.018018018018017501e-02	1.446324878195597963e+00	1.446321129551187079e+00	1.446328817169165726e+00	5.668109139917236305e+00	5.668065489482163599e+00	5.668152217457124387e+00	2.236911471739190433e-08	1.008787441798615125e+00	1.008767828975851488e+00	1.008807502119678068e+00
9.081081081081079920e-02	1.449890520222453016e+00	1.449886743187688509e+00	1.449894525276607560e+00	5.601821182888669703e+00	5.601777505065428819e+00	5.601864399462797905e+00	2.250290823269199786e-08	1.008841802768342788e+00	1.008821980145972352e+00	1.008862157509371249e+00
9.144144144144143727e-02	1.453456162271052010e+00	1.453452280320075340e+00	1.453460236004785466e+00	5.535533227203195850e+00	5.535489342610510732e+00	5.535576868473196299e+00	2.264948830166066930e-08	1.008896163685789160e+00	1.008875879573705836e+00	1.008916901977216174e+00
9.207207207207206145e-02	1.457021804341402715e+00	1.457017851942640663e+00	1.457025968849087860e+00	5.469245272860839613e+00	5.469200882650545381e+00	5.469289534790125806e+00	2.280885477257213283e-08	1.008950524550927819e+00	1.008929715103946911e+00	1.008971622630445264e+00
9.270270270270269952e-02	1.460587446433505576e+00	1.460583398129766008e+00	1.460591755268065839e+00	5.402957319861608099e+00	5.402912259974553599e+00	5.403002461374712517e+00	2.298100749414810730e-08	1.009004885363734116e+00	1.008983321910774000e+00	1.009026480991531471e+00
9.333333333333332371e-02	1.464153088547361259e+00	1.464148894915582977e+00	1.464157506147008903e+00	5.336669368205463115e+00	5.336623235871823745e+00	5.336715693949292572e+00	2.316594631509196474e-08	1.009059246124186737e+00	1.009037029609812341e+00	1.009081444938458416e+00
9.396396396396396178e-02	1.467718730682979755e+00	1.467714396797010545e+00	1.467723272933585177e+00	5.270381417892462395e+00	5.270333836223188406e+00	5.270429000602153913e+00	2.336367108486549258e-08	1.009113606832252819e+00	1.009090628446009275e+00	1.009136525208778501e+00
9.459459459459458597e-02	1.471284372840350407e+00	1.471279883468741723e+00	1.471289083141910314e+00	5.204093468922571297e+00	5.204044336368852441e+00	5.204142197412415349e+00	2.357418165387534352e-08	1.009167967487915707e+00	1.009144211891371823e+00	1.009191535763443115e+00
9.522522522522522403e-02	1.474850015019486982e+00	1.474845343323659685e+00	1.474854862356067109e+00	5.137805521295812916e+00	5.137754830431592978e+00	5.137856442147809233e+00	2.379747787208240923e-08	1.009222328091148313e+00	1.009197458798369418e+00	1.009246760087091577e+00
9.585585585585584822e-02	1.478415657220385038e+00	1.478410789872271369e+00	1.478420684756839742e+00	5.071517575012188139e+00	5.071465352123349035e+00	5.071570308330858978e+00	2.403355959085947283e-08	1.009276688641925324e+00	1.009250920728549605e+00	1.009301989835936109e+00
9.648648648648648629e-02	1.481981299443056566e+00	1.481976257144717035e+00	1.481986502254015958e+00	5.005229630071695190e+00	5.005175488497934921e+00	5.005284183031088574e+00	2.428242666143897134e-08	1.009331049140221204e+00	1.009304281302441098e+00	1.009357285670565707e+00
9.711711711711711048e-02	1.485546941687492017e+00	1.485541710097028734e+00	1.485552306260982780e+00	4.938941686474350057e+00	4.938885363841236220e+00	4.938998291570073640e+00	2.454407893550600148e-08	1.009385409586010196e+00	1.009357674015812112e+00	1.009412619000038758e+00
9.774774774774773467e-02	1.489112583953702496e+00	1.489107161353519393e+00	1.489118149313272133e+00	4.872653744220139416e+00	4.872594866508498157e+00	4.872712702256160711e+00	2.481851626577969531e-08	1.009439769979272317e+00	1.009410865361295651e+00	1.009468055639337614e+00
9.837837837837837274e-02	1.492678226241685779e+00	1.492672603239242557e+00	1.492684000606711470e+00	4.806365803309087248e+00	4.806304606052282935e+00	4.806427272515795934e+00	2.510573850490788522e-08	1.009494130319980698e+00	1.009464127462151861e+00	1.009523302201065897e+00
9.900900900900899693e-02	1.496243868551446088e+00	1.496238031576415439e+00	1.496249866969672437e+00	4.740077863741174014e+00	4.740014369783621895e+00	4.740141767414498553e+00	2.540574550626227597e-08	1.009548490608109805e+00	1.009516999692390060e+00	1.009578485011735083e+00
9.963963963963963499e-02	1.500190641818065496e+00	1.500184963282103601e+00	1.500196477975578757e+00	4.693131178005678805e+00	4.693071855300050998e+00	4.693190008916656275e+00	2.798098927948352442e-08	1.009610566876149029e+00	1.009580336877275553e+00	1.009639959133181053e+00
1.002702702702702592e-01	1.504195327654307857e+00	1.504189797537068385e+00	1.504200953377582195e+00	4.649123423962632451e+00	4.649065295444396284e+00	4.649179912405549508e+00	2.793399182112194897e-08	1.009673856619496934e+00	1.009644743028615954e+00	1.009701973576922374e+00
1.009009009009008973e-01	1.508200013484110480e+00	1.508194677946792739e+00	1.508205467840059377e+00	4.605115670897554914e+00	4.605058941152626595e+00	4.605171117447485862e+00	2.789914845827566646e-08	1.009737146361392668e+00	1.009709026086467176e+00	1.009764249849057549e+00
1.015315315315315214e-01	1.512204699307456712e+00	1.512199543632525733e+00	1.512209968726491605e+00	4.561107918810412443e+00	4.561051414539450732e+00	4.561163498148761875e+00	2.787645891532193595e-08	1.009800436101844001e+00	1.009773530813540487e+00	1.009826659954335737e+00
1.021621621621621595e-01	1.516209385124353437e+00	1.516204429981127033e+00	1.516214519722092202e+00	4.517100167701214808e+00	4.517043840489742834e+00	4.517156262199779171e+00	2.786592291709848145e-08	1.009863725840844939e+00	1.009837736451979495e+00	1.009888898523496392e+00
1.027927927927927837e-01	1.520214070934787109e+00	1.520209239291486547e+00	1.520219047058994466e+00	4.473092417569943358e+00	4.473034899722846625e+00	4.473150362233440980e+00	2.786754018873756949e-08	1.009927015578398368e+00	1.009902007655056222e+00	1.009951516632502599e+00
