# Phi	Z	lower	upper	k	lower	upper	var_S	like/unlike	lower	upper
3.815315315315315203e-01	5.951275753780284283e+00	5.951239928767173559e+00	5.951311210635682691e+00	1.363049555086061349e-01	1.362874794069545148e-01	1.363221337954190759e-01	2.683485905384382623e-07	1.068725705661711212e+00	1.068704049175305038e+00	1.068747138371686889e+00
3.821621621621621445e-01	5.972441431722232963e+00	5.972399966419859929e+00	5.972482147891262194e+00	1.353566234199686802e-01	1.353364953164030993e-01	1.353767745500955855e-01	2.683226772770494219e-07	1.068852258374178632e+00	1.068827622888422590e+00	1.068876736246304082e+00
3.827927927927927687e-01	5.993928008496206772e+00	5.993887102708631787e+00	5.993968085974812787e+00	1.344285633442054151e-01	1.344089354358642963e-01	1.344486738851410623e-01	2.764138587456260475e-07	1.068974758548010717e+00	1.068950018968416904e+00	1.068998795856764827e+00
3.834234234234233929e-01	6.015682005698086421e+00	6.015646539703092266e+00	6.015716322835847230e+00	1.335175338164494852e-01	1.335006234514235501e-01	1.335349956127646620e-01	2.747474472154751219e-07	1.069094258996578839e+00	1.069072023219987733e+00	1.069115792494787831e+00
3.840540540540540171e-01	6.037435994766797265e+00	6.037403273799759162e+00	6.037468110982370462e+00	1.326065019950327661e-01	1.325912939602100216e-01	1.326222585876826177e-01	2.733836609521654249e-07	1.069213760924392576e+00	1.069192523527106697e+00	1.069234346578187944e+00
3.846846846846846413e-01	6.059189975697101715e+00	6.059156779351658528e+00	6.059222194896094038e+00	1.316954678794641231e-01	1.316802757502727184e-01	1.317109658189894728e-01	2.723225066917771854e-07	1.069333264330836197e+00	1.069311567719388512e+00	1.069354651574844661e+00
3.853153153153152655e-01	6.080943948483771067e+00	6.080906903696298826e+00	6.080978999131789742e+00	1.307844314692523380e-01	1.307679476022410026e-01	1.308012446823811625e-01	2.715639914971206219e-07	1.069452769215286425e+00	1.069428782834307867e+00	1.069476458868180657e+00
3.859459459459459452e-01	6.102697913121547302e+00	6.102654986846601126e+00	6.102739248245061532e+00	1.298733927639082186e-01	1.298540977619473680e-01	1.298929574428706879e-01	2.711081227577566414e-07	1.069572275577129528e+00	1.069544588475601188e+00	1.069599400960794089e+00
3.865765765765765694e-01	6.124660790371572183e+00	6.124615803898340261e+00	6.124704342074103636e+00	1.289753092324203987e-01	1.289552752963092075e-01	1.289956106140790482e-01	2.794225906657778178e-07	1.069690182726992234e+00	1.069661585626004996e+00	1.069718708206094604e+00
3.872072072072071935e-01	6.147004720796805266e+00	6.146966351605175127e+00	6.147041705848951487e+00	1.281009319095646193e-01	1.280838141041450995e-01	1.281183827606257597e-01	2.779111476976514443e-07	1.069804489088551192e+00	1.069779698301793758e+00	1.069829272120894403e+00
3.878378378378378177e-01	6.169348650853290650e+00	6.169314715787882264e+00	6.169381193004205066e+00	1.272265518760166692e-01	1.272112749819563071e-01	1.272421648539212302e-01	2.766867445618419492e-07	1.069918792996122914e+00	1.069895862745026349e+00	1.069941266801939239e+00
3.884684684684684419e-01	6.191692580541963586e+00	6.191659182617936352e+00	6.191724696654897109e+00	1.263521691310216521e-01	1.263367783460822014e-01	1.263674838527110988e-01	2.757494031276086593e-07	1.070033094448407995e+00	1.070010370402216804e+00	1.070055496608911971e+00
3.890990990990990661e-01	6.214036509863765545e+00	6.214000469235450907e+00	6.214071134356265347e+00	1.254777836738262820e-01	1.254607732911452445e-01	1.254945478427992589e-01	2.750991454586409088e-07	1.070147393444109474e+00	1.070122997093899908e+00	1.070171782579608433e+00
3.897297297297296903e-01	6.236380438819650429e+00	6.236338427661045181e+00	6.236421181527276758e+00	1.246033955036791319e-01	1.245834000798550500e-01	1.246226093031934240e-01	2.747359938175358788e-07	1.070261689981936826e+00	1.070233832746279701e+00	1.070289580776655480e+00
3.903603603603603145e-01	6.258884137096169198e+00	6.258838448458385884e+00	6.258928626227016956e+00	1.237393201030271284e-01	1.237177274008102318e-01	1.237602338719638734e-01	2.835098263378010073e-07	1.070377657308399844e+00	1.070347838238537408e+00	1.070407502649323384e+00
3.909909909909909387e-01	6.281838403861648601e+00	6.281799888918071950e+00	6.281875731403278706e+00	1.229037584476184164e-01	1.228854938740609054e-01	1.229214326307909305e-01	2.829749960731005479e-07	1.070498632958890584e+00	1.070473072296966643e+00	1.070524643166653300e+00
3.916216216216216184e-01	6.304792672823944955e+00	6.304758512022783812e+00	6.304825666925206740e+00	1.220681965189931717e-01	1.220521557004901197e-01	1.220836689639248074e-01	2.827509832242462881e-07	1.070619608391837119e+00	1.070596701942192697e+00	1.070642544600242996e+00
3.922522522522522426e-01	6.327746943977377470e+00	6.327712942175433675e+00	6.327780443301503688e+00	1.212326343202474593e-01	1.212176262807903443e-01	1.212472717998929056e-01	2.828377919385935469e-07	1.070740583606473395e+00	1.070718848310135307e+00	1.070762129500658855e+00
3.928828828828828668e-01	6.350701217316296443e+00	6.350664159837659639e+00	6.350738077446606233e+00	1.203970718544800644e-01	1.203812510780419148e-01	1.204126390695758886e-01	2.832354265845123087e-07	1.070861558602038910e+00	1.070839725820490473e+00	1.070883224302398240e+00
3.935135135135134909e-01	6.373655492835047731e+00	6.373610677924319567e+00	6.373699504660003790e+00	1.195615091247922146e-01	1.195433479660919091e-01	1.195792470569664590e-01	2.839438917542514130e-07	1.070982533377770718e+00	1.070958411837144908e+00	1.071006823775591643e+00
3.941441441441441151e-01	6.396770392959176377e+00	6.396722186606966787e+00	6.396818565484384322e+00	1.187338616283099141e-01	1.187146713575596146e-01	1.187527335334580270e-01	2.935563275708265741e-07	1.071104300666358089e+00	1.071078860896458096e+00	1.071130252465288368e+00
3.947747747747747393e-01	6.420321866218872131e+00	6.420281182407540754e+00	6.420363117064131764e+00	1.179281174342675653e-01	1.179120235549309670e-01	1.179438755480341910e-01	2.921307167471573462e-07	1.071228295043171963e+00	1.071206077202788487e+00	1.071250992393578461e+00
3.954054054054053635e-01	6.443873327657953176e+00	6.443836869783820198e+00	6.443909711860974276e+00	1.171223717419992705e-01	1.171082022964616692e-01	1.171363271031567177e-01	2.910177338587179288e-07	1.071352288929648733e+00	1.071331780177976478e+00	1.071373098531987145e+00
3.960360360360359877e-01	6.467424777276694847e+00	6.467389958680651141e+00	6.467459681431681595e+00	1.163166245523758885e-01	1.163028494287932785e-01	1.163302887713251327e-01	2.902173776637442042e-07	1.071476282327117557e+00	1.071455736533580838e+00	1.071497125047848664e+00
3.966666666666666119e-01	6.490976215075269451e+00	6.490938870045780185e+00	6.491013113359985987e+00	1.155108758662691110e-01	1.154953248356274109e-01	1.155262481938896524e-01	2.897296471934311216e-07	1.071600275236908484e+00	1.071577943722787030e+00	1.071622407409182687e+00
3.972972972972972916e-01	6.514527641053970974e+00	6.514484947198446285e+00	6.514570145856622752e+00	1.147051256845518230e-01	1.146869785739229458e-01	1.147235960239483404e-01	2.895545417463801317e-07	1.071724267660358443e+00	1.071698710096457452e+00	1.071749816951041101e+00
3.979279279279279158e-01	6.538317813409787682e+00	6.538272760379125081e+00	6.538362022327472545e+00	1.139112853972454736e-01	1.138923240288582661e-01	1.139308695076485245e-01	2.980676610365589549e-07	1.071842810477805941e+00	1.071816443743625502e+00	1.071869645272481630e+00
3.985585585585585400e-01	6.562511057067084153e+00	6.562472456210723060e+00	6.562549308874698895e+00	1.131376663015656731e-01	1.131216837257658508e-01	1.131542181009815295e-01	2.957601611779697727e-07	1.071952214522032598e+00	1.071928924158962237e+00	1.071975984282700356e+00
3.991891891891891642e-01	6.586704311647077148e+00	6.586669040895651861e+00	6.586739234339146876e+00	1.123640452887089969e-01	1.123498881257583709e-01	1.123786605940094857e-01	2.937914500681774748e-07	1.072061619414537814e+00	1.072039450090219503e+00	1.072083868294115172e+00
3.998198198198197884e-01	6.610897577153288296e+00	6.610861721306509509e+00	6.610933281265204187e+00	1.115904223580415355e-01	1.115764800547181246e-01	1.116046233835005369e-01	2.921615637930660385e-07	1.072171025152437007e+00	1.072148022666759015e+00	1.072193975873173333e+00
4.004504504504504125e-01	6.635090853589253435e+00	6.635049640379547142e+00	6.635131275870847389e+00	1.108167975089320717e-01	1.108015043025272206e-01	1.108321645607767136e-01	2.908705388378821354e-07	1.072280431732848038e+00	1.072255081581290348e+00	1.072305709355159786e+00
4.010810810810810367e-01	6.659284140958498632e+00	6.659235105558966694e+00	6.659331692716103923e+00	1.100431707407509424e-01	1.100259137574718521e-01	1.100609575848511129e-01	2.899184120875129044e-07	1.072389839152884328e+00	1.072360829451247666e+00	1.072419038561364779e+00
4.017117117117116609e-01	6.683826065666805150e+00	6.683778204299404280e+00	6.683872402297239113e+00	1.092874485022461151e-01	1.092702916285977349e-01	1.093048945954952639e-01	2.980596749273353686e-07	1.072502962028919926e+00	1.072474669404138492e+00	1.072531988667455360e+00
4.023423423423423406e-01	6.708632399973342153e+00	6.708591873327183208e+00	6.708672759008931230e+00	1.085453376479592058e-01	1.085303767186707735e-01	1.085604686380035738e-01	2.968156035554624138e-07	1.072618909494951200e+00	1.072594172745260810e+00	1.072644231321288499e+00
4.029729729729729648e-01	6.733438729811176415e+00	6.733402137587433778e+00	6.733475032146156281e+00	1.078032274038294575e-01	1.077894017193015419e-01	1.078171082013586052e-01	2.958921086666428897e-07	1.072734858343536768e+00	1.072712204879885611e+00	1.072757946634127713e+00
4.036036036036035890e-01	6.758245055181267169e+00	6.758206923330594584e+00	6.758282453834723036e+00	1.070611177684117898e-01	1.070469678328943713e-01	1.070754595171789780e-01	2.952891736278057429e-07	1.072850808574538517e+00	1.072828451919335846e+00	1.072873157593354776e+00
4.042342342342342132e-01	6.783051376084569206e+00	6.783007485517470236e+00	6.783093951170243052e+00	1.063190087402613587e-01	1.063028557149597597e-01	1.063352632910123108e-01	2.950067821004213866e-07	1.072966760187815893e+00	1.072943312182153663e+00	1.072991010526055833e+00
4.048648648648648374e-01	6.807857692522045312e+00	6.807805459379626889e+00	6.807908886170195295e+00	1.055769003179342219e-01	1.055578770698120533e-01	1.055959226049995314e-01	2.950449180439193197e-07	1.073082713183233450e+00	1.073056048020091913e+00	1.073110483456554576e+00
4.054954954954954616e-01	6.833224837562691611e+00	6.833178286706519167e+00	6.833270614725686087e+00	1.048565423126500556e-01	1.048397780794274037e-01	1.048731386353998762e-01	3.030659776080901324e-07	1.073203342599337695e+00	1.073178843395530269e+00	1.073228279068463742e+00
4.061261261261260858e-01	6.858686522900678817e+00	6.858645978897634166e+00	6.858727215804790944e+00	1.041397267465843240e-01	1.041254266413304957e-01	1.041536530314954856e-01	3.017462248328983756e-07	1.073324629655661333e+00	1.073302163529087361e+00	1.073347273714790662e+00
4.067567567567567099e-01	6.884148206247242996e+00	6.884109594909514129e+00	6.884187338234152520e+00	1.034229146282894946e-01	1.034096933868051960e-01	1.034358401222735674e-01	3.007648568138763593e-07	1.073445916855020110e+00	1.073424005191208508e+00	1.073467818284605357e+00
4.073873873873873341e-01	6.909609887612154999e+00	6.909567711885229890e+00	6.909651451461702010e+00	1.027061059550931771e-01	1.026922268948119304e-01	1.027198328801113558e-01	3.001218516863857451e-07	1.073567204201208103e+00	1.073543968679058436e+00	1.073590442854772453e+00
4.080180180180180138e-01	6.935071567005171467e+00	6.935022638815825147e+00	6.935119468526619535e+00	1.019893007243230509e-01	1.019734040765015309e-01	1.020052499391266854e-01	2.998171879093987728e-07	1.073688491698012282e+00	1.073662036291662236e+00	1.073714827634910884e+00
4.086486486486486380e-01	6.960682146113206237e+00	6.960629027294380933e+00	6.960734456500914824e+00	1.012792964311481081e-01	1.012615760584130858e-01	1.012970267701110844e-01	3.086878950136731573e-07	1.073805078193008411e+00	1.073776608882054839e+00	1.073833521210012742e+00
4.092792792792792622e-01	6.986786054775217636e+00	6.986741291251863828e+00	6.986830101236989776e+00	1.005919766702691592e-01	1.005769145754993044e-01	1.006068285604245077e-01	3.062883227617552314e-07	1.073906333214860398e+00	1.073881035594845601e+00	1.073931258799021959e+00
4.099099099099098864e-01	7.012889961132563243e+00	7.012850821928408251e+00	7.012929487334309542e+00	9.990466001627190673e-02	9.989114918279393129e-02	9.991807785036287137e-02	3.042628703536313133e-07	1.074007582596983257e+00	1.073984131609631021e+00	1.074031004589771854e+00
4.105405405405405106e-01	7.038993865179064890e+00	7.038955041833837356e+00	7.039032272762333342e+00	9.921734647058089163e-02	9.920380882762000474e-02	9.923077373148303515e-02	3.026116144382101257e-07	1.074108826337400791e+00	1.074084920647720987e+00	1.074132702955510554e+00
4.111711711711711348e-01	7.065097766908614574e+00	7.065054198724558532e+00	7.065140509900856181e+00	9.853003603462250071e-02	9.851471793056021387e-02	9.854510257214529889e-02	3.013346321235103010e-07	1.074210064434121037e+00	1.074184278432373407e+00	1.074236387890466604e+00
4.118018018018017590e-01	7.091201666315039454e+00	7.091149839604034000e+00	7.091252345429182924e+00	9.784272870982631265e-02	9.782440446062955208e-02	9.786055818979506882e-02	3.004320009749945850e-07	1.074311296885157807e+00	1.074281552425647934e+00	1.074341587230840611e+00
4.124324324324323832e-01	7.117766955014888097e+00	7.117718968998013374e+00	7.117813682905062223e+00	9.717088302337245631e-02	9.715386148062395144e-02	9.718756137626816116e-02	3.083897500427816923e-07	1.074421457564397997e+00	1.074393502177124038e+00	1.074449933093386544e+00
4.130630630630630074e-01	7.144534253845578498e+00	7.144492677367590971e+00	7.144574968186574893e+00	9.650587818656186645e-02	9.649155011411159055e-02	9.652022171903067160e-02	3.070085960676998859e-07	1.074535739926170574e+00	1.074511608708277333e+00	1.074560229527713462e+00
4.136936936936936871e-01	7.171301555952465989e+00	7.171261873490371030e+00	7.171340373114976963e+00	9.584087217510299517e-02	9.582756026000918692e-02	9.585409594235097530e-02	3.059736540916451529e-07	1.074650022070170907e+00	1.074627968919672050e+00	1.074672632039863407e+00
4.143243243243243112e-01	7.198068861336751390e+00	7.198025698262728866e+00	7.198111613656073438e+00	9.517586498730705447e-02	9.516190493932968897e-02	9.518966377286126879e-02	3.052849750039096781e-07	1.074764304006088578e+00	1.074742241937733933e+00	1.074786910742226986e+00
4.149549549549549354e-01	7.224836169999698576e+00	7.224785301048447295e+00	7.224886025107163157e+00	9.451085662148500655e-02	9.449490908318007587e-02	9.452664881871533642e-02	3.049426100345352482e-07	1.074878585743605841e+00	1.074854375541231422e+00	1.074903597951360590e+00
4.155855855855855596e-01	7.251767105118082313e+00	7.251711444278102547e+00	7.251822128952329471e+00	9.385332199632845374e-02	9.383581209519793742e-02	9.387041625454677074e-02	3.141295654905455042e-07	1.074991631361398303e+00	1.074965459349012775e+00	1.075018493330406111e+00
4.162162162162161838e-01	7.279207924260727935e+00	7.279160756328369786e+00	7.279254508574888760e+00	9.321900535041016678e-02	9.320450005161931561e-02	9.323326268031051356e-02	3.132366123715879638e-07	1.075100881284474230e+00	1.075077372166677758e+00	1.075124595668524474e+00
4.168468468468468080e-01	7.306648749112356178e+00	7.306607027003357402e+00	7.306690009834727384e+00	9.258468682276251027e-02	9.257167437923129183e-02	9.259756059273555051e-02	3.127171001986377220e-07	1.075210128226197659e+00	1.075187125845145086e+00	1.075233136569379466e+00
4.174774774774774322e-01	7.334089579673832127e+00	7.334047146649472104e+00	7.334131920083922118e+00	9.195036641604242833e-02	9.193726522901687903e-02	9.196353275526007731e-02	3.125709196093595232e-07	1.075319372188259903e+00	1.075294471983795797e+00	1.075343968055478605e+00
4.181081081081080564e-01	7.361530415946057282e+00	7.361483001322773667e+00	7.361578299076767529e+00	9.131604413290392297e-02	9.130118560772350345e-02	9.133111712038888275e-02	3.127979618420467392e-07	1.075428613172347170e+00	1.075400481160259547e+00	1.075456316359615361e+00
